ID,Message,SPAM,Spam,text_norm,text_tokenized,text_lemmatized,Message_len,punct%
790274,"HOSPITAL OFTALMOLÓGICO - leia e repasse NÃO DELETE

HOSPITAL OFTALMOLÓGICO - leia e repasse
O jornal da rede globo mostrou uma reportagem sobre o hospital dos
 olhos de Sorocaba.Esse hospital é sem fins lucrativos. Ele é
conveniado com o SUS, e tem capacidade para realizar cerca de 300
(trezentos) transplantes de córneas por mês, pois há um estoque de
córneas suficiente para a realização dos mesmos.
Entretanto, esse hospital está realizando somente cerca de 120 (cento
e vinte) transplantes por mês, devido a falta de pacientes. As córneas
não utilizadas estão sendo jogadas fora por passarem do tempo de
utilização e validade!
Repassando de mão em mão este e-mail poderá cair na mão de alguém que
conheça uma pessoa que está a espera de córneas. Ela pode entrar em
contato com o Hospital Oftalmológico de Sorocaba - SP e se curar!
TELEFONE -
(15) 3212-7009 &gt; (15) 3212-7009
(15) 3212-7009 &gt; (15) 3212-7009
(15) 3212-7009 &gt; (15) 3212-7009
(15) 3212-7009 &gt; (15) 3212-7009
(15) 3212-7009 &gt; (15) 3212-7009
(15) 3212-7009 &gt; (15) 3212-7009
(15) 3212-7009 (15) 3212-7009

- DE 2ª A 6ª FEIRA

Atenciosamente,

Dr. Eduardo Bezerra -médico
POR FAVOR, REPASSEM ESTE E-MAIL. VOCÊ PODE NÃO ESTAR PRECISANDO, MAS
SEMPRE HÁ ALGUÉM NECESSITANDO.",True,1,hospital oftalmologico leia repasse nao delete hospital oftalmologico leia repasse jornal rede globo mostrou reportagem sobre hospital olhos sorocabaesse hospital fins lucrativos ele conveniado sus capacidade realizar cerca 300 trezentos transplantes corneas mes pois estoque corneas suficiente realizacao mesmos entretanto hospital realizando somente cerca 120 cento vinte transplantes mes devido falta pacientes corneas utilizadas sendo jogadas passarem tempo utilizacao validade repassando mao mao email podera cair mao alguem conheca pessoa espera corneas ela pode entrar contato hospital oftalmologico sorocaba curar telefone 32127009 32127009 32127009 32127009 32127009 32127009 32127009 32127009 32127009 32127009 32127009 32127009 32127009 32127009 feira atenciosamente eduardo bezerra medico por favor repassem este email voce pode nao estar precisando mas sempre alguem necessitando,"['hospital', 'oftalmologico', 'leia', 'repasse', 'nao', 'delete', 'hospital', 'oftalmologico', 'leia', 'repasse', 'jornal', 'rede', 'globo', 'mostrou', 'reportagem', 'sobre', 'hospital', 'olhos', 'sorocabaesse', 'hospital', 'fins', 'lucrativos', 'ele', 'conveniado', 'sus', 'capacidade', 'realizar', 'cerca', '300', 'trezentos', 'transplantes', 'corneas', 'mes', 'pois', 'estoque', 'corneas', 'suficiente', 'realizacao', 'mesmos', 'entretanto', 'hospital', 'realizando', 'somente', 'cerca', '120', 'cento', 'vinte', 'transplantes', 'mes', 'devido', 'falta', 'pacientes', 'corneas', 'utilizadas', 'sendo', 'jogadas', 'passarem', 'tempo', 'utilizacao', 'validade', 'repassando', 'mao', 'mao', 'email', 'podera', 'cair', 'mao', 'alguem', 'conheca', 'pessoa', 'espera', 'corneas', 'ela', 'pode', 'entrar', 'contato', 'hospital', 'oftalmologico', 'sorocaba', 'curar', 'telefone', '32127009', '32127009', '32127009', '32127009', '32127009', '32127009', '32127009', '32127009', '32127009', '32127009', '32127009', '32127009', '32127009', '32127009', 'feira', 'atenciosamente', 'eduardo', 'bezerra', 'medico', 'por', 'favor', 'repassem', 'este', 'email', 'voce', 'pode', 'nao', 'estar', 'precisando', 'mas', 'sempre', 'alguem', 'necessitando']","['hospital', 'oftalmologico', 'leia', 'repasse', 'nao', 'delete', 'hospital', 'oftalmologico', 'leia', 'repasse', 'jornal', 'rede', 'globo', 'mostrou', 'reportagem', 'sobre', 'hospital', 'olhos', 'sorocabaesse', 'hospital', 'fin', 'lucrativos', 'ele', 'conveniado', 'sus', 'capacidade', 'realizar', 'cerca', '300', 'trezentos', 'transplantes', 'cornea', 'me', 'poi', 'estoque', 'cornea', 'suficiente', 'realizacao', 'mesmos', 'entretanto', 'hospital', 'realizando', 'somente', 'cerca', '120', 'cento', 'vinte', 'transplantes', 'me', 'devido', 'falta', 'pacientes', 'cornea', 'utilizadas', 'sendo', 'jogadas', 'passarem', 'tempo', 'utilizacao', 'validade', 'repassando', 'mao', 'mao', 'email', 'podera', 'cair', 'mao', 'alguem', 'conheca', 'pessoa', 'espera', 'cornea', 'ela', 'pode', 'entrar', 'contato', 'hospital', 'oftalmologico', 'sorocaba', 'curar', 'telefone', '32127009', '32127009', '32127009', '32127009', '32127009', '32127009', '32127009', '32127009', '32127009', '32127009', '32127009', '32127009', '32127009', '32127009', 'feira', 'atenciosamente', 'eduardo', 'bezerra', 'medico', 'por', 'favor', 'repassem', 'este', 'email', 'voce', 'pode', 'nao', 'estar', 'precisando', 'ma', 'sempre', 'alguem', 'necessitando']",1075,7.7
922896,"Koe galera 😉😉
Morreu geral",True,1,koe galera morreu geral,"['koe', 'galera', 'morreu', 'geral']","['koe', 'galera', 'morreu', 'geral']",23,0.0
881943,Agora mesmo a salto na taquara banco itau estrada do tindiba c um meliante preso,False,0,agora salto taquara banco itau estrada tindiba meliante preso,"['agora', 'salto', 'taquara', 'banco', 'itau', 'estrada', 'tindiba', 'meliante', 'preso']","['agora', 'salto', 'taquara', 'banco', 'itau', 'estrada', 'tindiba', 'meliante', 'preso']",66,0.0
546612,Cristina,True,1,cristina,['cristina'],['cristina'],8,0.0
536471,"😔😔😔😞😩
To mal
Vo mrm😞
O mizera vai vim pra ka mais tarde
Meuovo
Vai vim pra ka nao no bagulho do meno
Eu nao vo nao to ruizao
Ai meu piru
Vo nada cr td sem condicoes cr
Se eu nao tivesse desse jeito eu ua
Vem entao",True,1, mal mrm mizera vim tarde meuovo vai vim bagulho meno ruizao piru nada condicoes desse jeito vem entao,"['', 'mal', 'mrm', 'mizera', 'vim', 'tarde', 'meuovo', 'vai', 'vim', 'bagulho', 'meno', 'ruizao', 'piru', 'nada', 'condicoes', 'desse', 'jeito', 'vem', 'entao']","['', 'mal', 'mrm', 'mizera', 'vim', 'tarde', 'meuovo', 'vai', 'vim', 'bagulho', 'meno', 'ruizao', 'piru', 'nada', 'condicoes', 'desse', 'jeito', 'vem', 'entao']",175,0.0
466193,"Oiw gente
TB??
Ss",True,1,oiw gente,"['oiw', 'gente']","['oiw', 'gente']",16,12.5
302596,ela e as criancas podem morrer em Araruama,False,0,criancas podem morrer araruama,"['criancas', 'podem', 'morrer', 'araruama']","['criancas', 'podem', 'morrer', 'araruama']",35,0.0
973262,"Mc nick, fala comigo",True,1,nick fala comigo,"['nick', 'fala', 'comigo']","['nick', 'fala', 'comigo']",17,5.8999999999999995
545396,"Isso não parece nem uma rua
Moro em Belford Roxo gogó da ema
Rua doutor Sergio Rodrigues",True,1,isso parece rua moro belford roxo gogo ema rua doutor sergio rodrigues,"['isso', 'parece', 'rua', 'moro', 'belford', 'roxo', 'gogo', 'ema', 'rua', 'doutor', 'sergio', 'rodrigues']","['isso', 'parece', 'rua', 'moro', 'belford', 'roxo', 'gogo', 'ema', 'rua', 'doutor', 'sergio', 'rodrigues']",74,0.0
725203,"😕
To trista
Triste*
Pv Os dois",True,1,trista triste dois,"['trista', 'triste', 'dois']","['trista', 'triste', 'doi']",27,3.6999999999999997
967097,"Crlh saudades do meu irmão quero que deus tire ele daquele lugar
😪😪😪
Acabou de me ligar e disse que nn aguenta mais ficar mais lá dentro tnc mano to chorando s&#x2F;neurose 😭😭",True,1,crlh saudades irmao quero deus tire daquele lugar  acabou ligar disse aguenta ficar dentro tnc mano chorando x2fneurose,"['crlh', 'saudades', 'irmao', 'quero', 'deus', 'tire', 'daquele', 'lugar', 'acabou', 'ligar', 'disse', 'aguenta', 'ficar', 'dentro', 'tnc', 'mano', 'chorando', 'x2fneurose']","['crlh', 'saudades', 'irmao', 'quero', 'deus', 'tire', 'daquele', 'lugar', 'acabou', 'ligar', 'disse', 'aguenta', 'ficar', 'dentro', 'tnc', 'mano', 'chorando', 'x2fneurose']",145,2.1
951275,"Ia  Marcello
Td bem mano
Cadê vc Helen gostosa
Daquele jeito mano
Cade ad ppk
To bêbedo mano
Precisa fica com vergonha não Helen gostosa",True,1,marcello bem mano cade helen gostosa daquele jeito mano cade ppk bebedo mano precisa fica vergonha helen gostosa,"['marcello', 'bem', 'mano', 'cade', 'helen', 'gostosa', 'daquele', 'jeito', 'mano', 'cade', 'ppk', 'bebedo', 'mano', 'precisa', 'fica', 'vergonha', 'helen', 'gostosa']","['marcello', 'bem', 'mano', 'cade', 'helen', 'gostosa', 'daquele', 'jeito', 'mano', 'cade', 'ppk', 'bebedo', 'mano', 'precisa', 'fica', 'vergonha', 'helen', 'gostosa']",117,0.0
